1_id,1_span,1_anno_default_ns:cat,1_meta_annis:doc,2_id,2_span,2_anno_default_ns:cat,Stellung,Ausgabereihenfolge,Eigenname,Fehltreffer,random,wordcount
31995081,in deutscher Frauen Kleidung,PP,Mercurius-1667,31995083,deutscher Frauen,NP,prae,190,n,n,NA,2
31995109,des Spannischen Herrn Ambassadeurs Gemahlin,NP,Mercurius-1667,31995108,des Spannischen Herrn Ambassadeurs,NP,prae,191,n,n,NA,4
31995180,ihrer wie auch ihres Herren Diener aber wurde keiner,NP,Mercurius-1667,31995179,ihrer wie auch ihres Herren Diener aber,NP,prae,192,n,n,NA,7
31995232,auch der Käyserin Crönung,NP,Mercurius-1667,31995231,auch der Käyserin,NP,prae,193,n,n,NA,3
31995536,sonderlich von des nahe daran gewesenen Englischen Schiffs-Volcks Hülffshänden,PP,Mercurius-1667,31995539,des nahe daran gewesenen Englischen Schiffs-Volcks,NP,prae,194,n,n,NA,6
31995982,auff dieser Regierung Ordre,PP,Mercurius-1667,31995986,dieser Regierung,NP,prae,195,n,n,NA,2
31996042,zu des Printzen Almerici d' Este hoher Gedächtniß-Ehre,PP,Mercurius-1667,31996044,des Printzen Almerici d' Este,NP,prae,196,j,n,NA,5
31996237,des Herrn Capitains La Roche Lieutenant,NP,Mercurius-1667,31996236,des Herrn Capitains La Roche,NP,prae,197,j,n,NA,5
31996827,Von dieses Landes Außrüstung zur See,PP,Mercurius-1667,31996831,dieses Landes,NP,prae,198,n,n,NA,2
31996937,des Schwed. Feld Herrn HochGräfl. Excellentz,NP,Mercurius-1667,31996936,des Schwed. Feld Herrn,NP,prae,199,n,n,NA,4
31997203,seines Königes Ehre und Reputation,NP,Mercurius-1667,31997202,seines Königes,NP,prae,200,n,n,NA,2
31997216,zu des Hauses Chigi Wiederwillen,PP,Mercurius-1667,31997219,des Hauses Chigi,NP,prae,201,j,n,NA,3
31997317,auff des Pabsts Ordre,PP,Mercurius-1667,31997319,des Pabsts,NP,prae,202,n,n,NA,2
31997718,der unsrigen Hände,NP,Mercurius-1667,31997717,der unsrigen,NP,prae,203,n,n,NA,2
31997719,der unsrigen Hände Streite wieder den Erbfeind / der da vermeynet im künfftigen Früling des Reiches Candia und folgends auch anderer Christlichen Vormauren Meister zu werden / zu welchem Ende er dann annoch grossen Succurs verschaffet,NP,Mercurius-1667,31997718,der unsrigen Hände,NP,prae,204,n,n,NA,3
31998477,unsers Königs Schwester der Prinzessin Henrietta Maria,NP,Mercurius-1667,31998476,unsers Königs,NP,prae,205,n,n,NA,2
32000230,mit des Sultans Briefen gegen diese Krohne,PP,Mercurius-1667,32000232,des Sultans,NP,prae,206,n,n,NA,2
32000456,des Flusses Gelegenheit,NP,Mercurius-1667,32000455,des Flusses,NP,prae,207,n,n,NA,2
32000503,nach des Herrn Glowkowsky Quartieren / welcher 12. Compagnien commandirte die sie gleichfalls überfielen,PP,Mercurius-1667,32000505,des Herrn Glowkowsky,NP,prae,208,j,n,NA,3
32000546,von des Kyowischen Weywoden Compagnie,PP,Mercurius-1667,32000549,des Kyowischen Weywoden,NP,prae,209,n,n,NA,3
32001253,I. CurFürstl. Durchl. zu Sachsen anwesender Resident,NP,Mercurius-1667,32001252,I. CurFürstl. Durchl. zu Sachsen,NP,prae,210,n,n,NA,5
32001742,der Berg hochbeeiseten Dehnischen Reichs-Ströhme,NP,Mercurius-1667,32001741,der Berg,NP,prae,211,n,n,NA,2
32001771,bey der ersten Tartern schleunigen rück Marche,PP,Mercurius-1667,32001773,der ersten Tartern,NP,prae,212,n,n,NA,3
32001994,der Engl. auch Hollandischen wenige Handlung in der Levante,NP,Mercurius-1667,32001993,der Engl. auch Hollandischen,NP,prae,213,n,n,NA,4
32002136,allein / wie sie sagen / zu ihrer Gräntzen Besetzung,PP,Mercurius-1667,32002145,ihrer Gräntzen,NP,prae,214,n,n,NA,2
32002342,Dieses Reiches neue Politie,NP,Mercurius-1667,32002341,Dieses Reiches,NP,prae,215,n,n,NA,2
32002351,den niedern Standes Persohnen,NP,Mercurius-1667,32002353,niedern Standes,NP,prae,216,n,n,NA,2
32002417,an der Gefangenen Execution,PP,Mercurius-1667,32002422,der Gefangenen,NP,prae,217,n,n,NA,2
32002664,von der Königl. Frauen Mutter,PP,Mercurius-1667,32002666,der Königl. Frauen,NP,prae,218,n,n,NA,3
32002903,Welcher guten Zeitung Continuation,NP,Mercurius-1667,32002902,Welcher guten Zeitung,NP,prae,219,n,n,NA,3
32003022,des Herrn Bischoffs von Crackau sein Herr Vetter nebst dem Herrn Praßmowski der Crone Cantzeley Regenten,NP,Mercurius-1667,32003021,des Herrn Bischoffs von Crackau,NP,prae,220,j,n,NA,5
32003039,der Crone Cantzeley,NP,Mercurius-1667,32003038,der Crone,NP,prae,221,n,n,NA,2
32003040,der Crone Cantzeley Regenten,NP,Mercurius-1667,32003039,der Crone Cantzeley,NP,prae,222,n,n,NA,3
32003140,von des H. ViceAdm. von Holland un~ WestFrießland de Liebde Hochzeit,PP,Mercurius-1667,32003142,des H. ViceAdm. von Holland un~ WestFrießland de Liebde,NP,prae,223,j,n,NA,9
32003268,an der Cosacken Umsattelung / daß sie nähmlich dem Türckischen Käyser gehuldiget haben,PP,Mercurius-1667,32003270,der Cosacken,NP,prae,224,n,n,NA,2
32003312,von der stillliegenden Kriegs-Völcker Intention,PP,Mercurius-1667,32003315,der stillliegenden Kriegs-Völcker,NP,prae,225,n,n,NA,3
32003339,des Schnees zu viel,NP,Mercurius-1667,32003338,des Schnees,NP,prae,226,n,n,NA,2
32003585,durch der Laqueyen Insolentien,PP,Mercurius-1667,32003587,der Laqueyen,NP,prae,227,n,n,NA,2
32003810,des Königes Schatz-Bewahrer,NP,Mercurius-1667,32003809,des Königes,NP,prae,228,n,n,NA,2
32004071,Der Prisen Ladung,NP,Mercurius-1667,32004070,Der Prisen,NP,prae,229,n,n,NA,2
32004081,Aus der Fregat Aventure vor Plemuth vom 4. Januarij,PP,Mercurius-1667,32004083,der Fregat Aventure vor Plemuth,NP,prae,230,n,n,NA,5
32004140,an des Landes Ende,PP,Mercurius-1667,32004142,des Landes,NP,prae,231,n,n,NA,2
32004530,in des Vice Admirals SchiffCorps de Garde,PP,Mercurius-1667,32004532,des Vice Admirals,NP,prae,232,n,n,NA,3
32004668,aus eines Spannischen Schiffes Berichte,PP,Mercurius-1667,32004670,eines Spannischen Schiffes,NP,prae,233,n,n,NA,3
32004763,eines Schiffes Länge,NP,Mercurius-1667,32004762,eines Schiffes,NP,prae,234,n,n,NA,2
32005620,dieses neuen Bassa Jurisdiction,NP,Mercurius-1667,32005619,dieses neuen Bassa,NP,prae,235,n,n,NA,3
32005653,bey dessen Sohns jetziger Regierung,PP,Mercurius-1667,32005655,dessen Sohns,NP,prae,236,n,n,NA,2
32006067,zu dieser Stadt Wieder-Erbauung,PP,Mercurius-1667,32006069,dieser Stadt,NP,prae,237,n,n,NA,2
32006461,auch der Räuber Säbel,NP,Mercurius-1667,32006463,der Räuber,NP,prae,238,n,n,NA,2
32006599,aus der Gefangenen Tartarn und Cosacken beständigen Aussage,PP,Mercurius-1667,32006602,der Gefangenen Tartarn und Cosacken,NP,prae,239,n,n,NA,5
32006730,von des daselbst erwarteten Schwedischen Ambassadeurs Herrn Grafen von Dona Leuten,PP,Mercurius-1667,32006732,des daselbst erwarteten Schwedischen Ambassadeurs Herrn Grafen von Dona,NP,prae,240,n,n,NA,9
32006900,wegen der Kriegs-Völcker Verpflegung,PP,Mercurius-1667,32006902,der Kriegs-Völcker,NP,prae,241,n,n,NA,2
32007034,nach ihrer Noht Erforderung,PP,Mercurius-1667,32007036,ihrer Noht,NP,prae,242,n,n,NA,2
32007157,über aller gewesenen Könige von Franckreich erwiesene Macht,PP,Mercurius-1667,32007159,aller gewesenen Könige von Franckreich,NP,prae,243,n,n,NA,5
32007180,dieses Reiches gantze Militte,NP,Mercurius-1667,32007179,dieses Reiches,NP,prae,244,n,n,NA,2
32007249,über dieser Herrn Unglück,PP,Mercurius-1667,32007251,dieser Herrn,NP,prae,245,n,n,NA,2
32008043,zu dieser Crone äussersten affliction,PP,Mercurius-1667,32008045,dieser Crone,NP,prae,246,n,n,NA,2
32008816,des verstorbene~ Ferrini erwiesene Strengigkeit,NP,Mercurius-1667,32008815,des verstorbene~ Ferrini,NP,prae,247,n,n,NA,3
32008872,gegen der Türcken Vorhaben auff Candia,PP,Mercurius-1667,32008874,der Türcken,NP,prae,248,n,n,NA,2
32009227,vor dieses Monats Ende,PP,Mercurius-1667,32009229,dieses Monats,NP,prae,249,n,n,NA,2
32009495,bey der Sonnen Untergang,PP,Mercurius-1667,32009497,der Sonnen,NP,prae,250,n,n,NA,2
32009614,der Cosacken Insuln,NP,Mercurius-1667,32009613,der Cosacken,NP,prae,251,n,n,NA,2
32009712,in des Herrn Ambassadeurs nach Franckreich / Herrn Cron-Referendarij Morsteins Gegenwart,PP,Mercurius-1667,32009717,des Herrn Ambassadeurs nach Franckreich / Herrn Cron-Referendarij Morsteins,NP,prae,252,n,n,NA,9
32010745,zu ihres Reiches Ruh Behaltnis,PP,Mercurius-1667,32010748,ihres Reiches Ruh,NP,prae,253,n,n,NA,3
32010748,ihres Reiches Ruh,NP,Mercurius-1667,32010747,ihres Reiches,NP,prae,254,n,n,NA,2
32010801,der so offt gedachten grossen Liga Fortgang,NP,Mercurius-1667,32010800,der so offt gedachten grossen Liga,NP,prae,255,n,n,NA,6
32011050,von der Außheimischen gefangenen Fischen,PP,Mercurius-1667,32011052,der Außheimischen,NP,prae,256,n,n,NA,2
32011982,bey der Cron Militie,PP,Mercurius-1667,32011984,der Cron,NP,prae,257,n,n,NA,2
32012216,einiger Schiffe Vorhaben seyn soll / an die unsrige mit Brande zu kommen,NP,Mercurius-1667,32012215,einiger Schiffe,NP,prae,258,n,n,NA,2
32012783,der Armiden bezauberter Pallast,NP,Mercurius-1667,32012782,der Armiden,NP,prae,259,n,n,NA,2
32013236,des Hertzogen von Lothringen Troupen,NP,Mercurius-1667,32013235,des Hertzogen von Lothringen,NP,prae,260,n,n,NA,4
32013514,mit des Herrn Grafen von St. Alban Anherokunfft,PP,Mercurius-1667,32013517,des Herrn Grafen von St. Alban,NP,prae,261,n,n,NA,6
32013745,der Herrn Staten von Holland Brief,NP,Mercurius-1667,32013744,der Herrn Staten von Holland,NP,prae,262,n,n,NA,5
32013975,nach des Hofes Wundsche,PP,Mercurius-1667,32013977,des Hofes,NP,prae,263,n,n,NA,2
32014136,auff einige dieses Landes Schiffe,PP,Mercurius-1667,32014139,dieses Landes,NP,prae,264,n,n,NA,2
32014955,zu der Auffträger und Vorschneider Bequemlichkeit,PP,Mercurius-1667,32014957,der Auffträger und Vorschneider,NP,prae,265,n,n,NA,4
32015401,derer allein bey 2000.,NP,Mercurius-1667,32015400,derer allein,NP,prae,266,n,n,NA,2
32016162,der Englischen grosse Zurüstung und Kriegs-Gelder,NP,Mercurius-1667,32016161,der Englischen,NP,prae,267,n,n,NA,2
32016437,Auff des Venetianischen Ambassadeurs grosses Anhalten,PP,Mercurius-1667,32016442,des Venetianischen Ambassadeurs,NP,prae,268,n,n,NA,3
32016692,der Janitscharen Aga,NP,Mercurius-1667,32016691,der Janitscharen,NP,prae,269,n,n,NA,2
32016781,Des Herrn Generals de Villa nova generosität in dieser Belägerung,NP,Mercurius-1667,32016780,Des Herrn Generals de Villa nova,NP,prae,270,j,n,NA,6
32017242,Der Pohlen sehr turbirter Stat,NP,Mercurius-1667,32017241,Der Pohlen,NP,prae,271,n,n,NA,2
32017284,auff der Herren Staten von Holland Schreiben wegen benennung des neutralen Orts,PP,Mercurius-1667,32017287,der Herren Staten von Holland,NP,prae,272,n,n,NA,5
32017393,Bey des Parlaments scheyden,PP,Mercurius-1667,32017397,des Parlaments,NP,prae,273,n,n,NA,2
32018056,in des Czars Diensten,PP,Mercurius-1667,32018058,des Czars,NP,prae,274,n,n,NA,2
32018086,wegen der Stadt Kiow Abtretung,PP,Mercurius-1667,32018088,der Stadt Kiow,NP,prae,275,j,n,NA,3
32018274,auff des Herrn Staten Schreiben,PP,Mercurius-1667,32018276,des Herrn Staten,NP,prae,276,n,n,NA,3
32018646,des vormahls erwehnten vornehm gewesenen CurMeynzischen Ministri Persohn,NP,Mercurius-1667,32018645,des vormahls erwehnten vornehm gewesenen CurMeynzischen Ministri,NP,prae,277,n,n,NA,7
32018827,über des Papstes zugesagte Assistentz vor Venedig,PP,Mercurius-1667,32018830,des Papstes,NP,prae,278,n,n,NA,2
32019171,von der Frantzosen Vorhaben gegen die Spannische Lande,PP,Mercurius-1667,32019174,der Frantzosen,NP,prae,279,n,n,NA,2
32019290,in der Königl. Fr. Mutter von Engeland Palast,PP,Mercurius-1667,32019293,der Königl. Fr. Mutter von Engeland,NP,prae,280,n,n,NA,6
32019293,der Königl. Fr. Mutter von Engeland,NP,Mercurius-1667,32019292,der Königl. Fr. Mutter von Engeland,NP,prae,281,n,n,NA,6
32019734,auff der Hochmogenden Herrn Staten Brief,PP,Mercurius-1667,32019736,der Hochmogenden Herrn Staten,NP,prae,282,n,n,NA,4
32020478,von Ihr Käyserl. Maytt. Mund-Geschirre,PP,Mercurius-1667,32020481,Ihr Käyserl. Maytt.,NP,prae,283,n,n,NA,3
32021272,I. Königl. M. von GroßBritannien Brief An die Herrn Staten der vereinigten Niederlande,NP,Mercurius-1667,32021271,I. Königl. M. von GroßBritannien,NP,prae,284,n,n,NA,5
32021307,aus der Schwedischen extraord. Ambassadeurs Händen,PP,Mercurius-1667,32021309,der Schwedischen extraord. Ambassadeurs,NP,prae,285,n,n,NA,4
32021504,eurer allijrten Ministri,NP,Mercurius-1667,32021503,eurer allijrten,NP,prae,286,n,n,NA,2
32021618,zu unsrer Ambassadeurs Sicherheit,PP,Mercurius-1667,32021620,unsrer Ambassadeurs,NP,prae,287,n,n,NA,2
32021831,Derer Schlösser Abtretung aus gemelter Woywodschafft,NP,Mercurius-1667,32021830,Derer Schlösser,NP,prae,288,n,n,NA,2
32021895,des Erbfeindes Protection,NP,Mercurius-1667,32021894,des Erbfeindes,NP,prae,289,n,n,NA,2
32021927,I. Hochmogenh. Schreiben,NP,Mercurius-1667,32021926,I. Hochmogenh.,NP,prae,290,n,n,NA,2
32022047,von der Franzosen Auffbruch,PP,Mercurius-1667,32022049,der Franzosen,NP,prae,291,n,n,NA,2
32022097,von des allhier erwarteten Schwed. H. Ambassadeurs H. Grafen von Dona Suite,PP,Mercurius-1667,32022099,des allhier erwarteten Schwed. H. Ambassadeurs H. Grafen von Dona,NP,prae,292,j,n,NA,10
32022470,durch des EdelKnabens Baron von Schallenbergs Pferdes Uberstürtzung / wodurch dem lieben Menschen mit dem attelknopffe die HertzCammer und 2. Ribben eingedrucket wurden,PP,Mercurius-1667,32022473,des EdelKnabens Baron von Schallenbergs Pferdes,NP,prae,293,n,n,NA,6
32022473,des EdelKnabens Baron von Schallenbergs Pferdes,NP,Mercurius-1667,32022472,des EdelKnabens Baron von Schallenbergs,NP,prae,294,j,n,NA,5
32022531,des Türckischen Käysers Leben,NP,Mercurius-1667,32022530,des Türckischen Käysers,NP,prae,295,n,n,NA,3
32022547,eines alten Türckens Weissagu~g über die bey beyder grossen Potentaten Bottschaffter Auswechselung gesehene drey Sonnen,NP,Mercurius-1667,32022546,eines alten Türckens,NP,prae,296,n,n,NA,3
32022556,bey beyder grossen Potentaten Bottschaffter Auswechselung,PP,Mercurius-1667,32022560,beyder grossen Potentaten Bottschaffter,NP,prae,297,n,n,NA,4
32022560,beyder grossen Potentaten Bottschaffter,NP,Mercurius-1667,32022559,beyder grossen Potentaten,NP,prae,298,n,n,NA,3
32022886,von der benachbarten KriegsVölcker Vorhaben,PP,Mercurius-1667,32022889,der benachbarten KriegsVölcker,NP,prae,299,n,n,NA,3
32023111,mit unsers Königs Ministris,PP,Mercurius-1667,32023113,unsers Königs,NP,prae,300,n,n,NA,2
32023569,als der abgefallenen Cosacken Häupt,PP,Mercurius-1667,32023571,der abgefallenen Cosacken,NP,prae,301,n,n,NA,3
32023689,auff I. Hochmogenheiten Missive,PP,Mercurius-1667,32023691,I. Hochmogenheiten,NP,prae,302,n,n,NA,2
32023828,des Herrn Secretarij Morice Sohn,NP,Mercurius-1667,32023827,des Herrn Secretarij Morice,NP,prae,303,j,n,NA,4
32023932,der Türcken Bassa,NP,Mercurius-1667,32023931,der Türcken,NP,prae,304,n,n,NA,2
32024507,selbigen Königreiches Zustand,NP,Mercurius-1667,32024506,selbigen Königreiches,NP,prae,305,n,n,NA,2
32025126,Dieses Reichs See- und Land Militie,NP,Mercurius-1667,32025125,Dieses Reichs,NP,prae,306,n,n,NA,2
32025431,auf der Herrn Staten von Holland Antwort wegen des vorgeschlagenen Haages / woselbst sich solche Handlung nicht dienlich erachten,PP,Mercurius-1667,32025434,der Herrn Staten von Holland,NP,prae,307,n,n,NA,5
32026073,Uber des Pabsts bessere Gesundheit,PP,Mercurius-1667,32026077,des Pabsts,NP,prae,308,n,n,NA,2
32026088,eines Todten Aufferstehung aus dem Grabe,NP,Mercurius-1667,32026087,eines Todten,NP,prae,309,n,n,NA,2
32026416,mit dieses starcken Feindes Macht,PP,Mercurius-1667,32026419,dieses starcken Feindes,NP,prae,310,n,n,NA,3
32026451,auff des GroßVeziers anstifften,PP,Mercurius-1667,32026453,des GroßVeziers,NP,prae,311,n,n,NA,2
32026497,nach des H. Grafen von St. Alban Ankunfft,PP,Mercurius-1667,32026500,des H. Grafen von St. Alban,NP,prae,312,j,n,NA,6
32026543,auff I. Königl. M. Ordre,PP,Mercurius-1667,32026545,I. Königl. M.,NP,prae,313,n,n,NA,3
32028029,auff des Pabstes bewegliches Ansuchen / umb bey diesem gefährlichen Zustande den Venetianern einen Succurs wieder die Türcken zu schicken,PP,Mercurius-1667,32028031,des Pabstes,NP,prae,314,n,n,NA,2
32028333,dieser Länder Winter,NP,Mercurius-1667,32028332,dieser Länder,NP,prae,315,n,n,NA,2
32028498,auff des Czars Befehl,PP,Mercurius-1667,32028500,des Czars,NP,prae,316,n,n,NA,2
32028972,Von einiger Schwedischen und auch Lüneburgischen Völcker Abdanckung,PP,Mercurius-1667,32028976,einiger Schwedischen und auch Lüneburgischen Völcker,NP,prae,317,n,n,NA,6
32029164,der Geistlichen Zehende,NP,Mercurius-1667,32029163,der Geistlichen,NP,prae,318,n,n,NA,2
32029202,des Pabsts Gesundheit,NP,Mercurius-1667,32029201,des Pabsts,NP,prae,319,n,n,NA,2
32029270,hiesiges Hofes neue angenommene KleiderTracht,NP,Mercurius-1667,32029269,hiesiges Hofes,NP,prae,320,n,n,NA,2
32029736,aus des Hn. Pzokrowsky aus Miedzyboß an den H. Woywoda Braclawsky vom 6. Febr. und an den Hn. Woyewoda Crakowsky vom 16. Febr. datirten Schreiben,PP,Mercurius-1667,32029738,des Hn. Pzokrowsky aus Miedzyboß,NP,prae,321,j,n,NA,5
32029806,des Szeferkary Tartarischen Chams Sohn / welchem der alte Cham nach dem Leben getrachtet,NP,Mercurius-1667,32029805,des Szeferkary Tartarischen Chams,NP,prae,322,j,n,NA,4
32030316,Wegen des jüngst abgeleibten H. Grafens Leßle vacirender Chargen,PP,Mercurius-1667,32030320,des jüngst abgeleibten H. Grafens Leßle,NP,prae,323,j,n,NA,6
32031454,einer vornehmen Persohn Brief von hinnen nach Spannien und Flandern / des Einhalts : als wan~ Franckreich nicht brechen würde / ob es schon dergleichen Schein hätte / etc.,NP,Mercurius-1667,32031453,einer vornehmen Persohn,NP,prae,324,n,n,NA,3
32032037,auff eines von des Grafen Albans Expressen Ankunfft aus Franckreich,PP,Mercurius-1667,32032039,eines von des Grafen Albans Expressen,NP,prae,325,n,n,NA,6
32032041,von des Grafen Albans Expressen,PP,Mercurius-1667,32032043,des Grafen Albans,NP,prae,326,j,n,NA,3
32032312,von etlicher Personen Reise zu Fusse über den Mittelfahrter Sund / welches Wasser sehr streng und zimlich breit / auch Anno 1658. in dem strengesten Winter nicht gantz überfroren gewesen ist,PP,Mercurius-1667,32032314,etlicher Personen,NP,prae,327,n,n,NA,2
32032696,Der Stadt Bremen Deputirte,NP,Mercurius-1667,32032695,Der Stadt Bremen,NP,prae,328,j,n,NA,3
32032862,über des Prioris Bichi Abwesenheit,PP,Mercurius-1667,32032865,des Prioris Bichi,NP,prae,329,j,n,NA,3
32033288,an dieses Reiches KriegsFloote,PP,Mercurius-1667,32033290,dieses Reiches,NP,prae,330,n,n,NA,2
32033541,dieser Krohne Militie,NP,Mercurius-1667,32033540,dieser Krohne,NP,prae,331,n,n,NA,2
32033642,Der Posten zwischen Paris und hier sind nun viel,NP,Mercurius-1667,32033641,Der Posten zwischen Paris und hier,NP,prae,332,n,j,NA,6
32033802,des Grafen von Corcks Sohn,NP,Mercurius-1667,32033801,des Grafen von Corcks,NP,prae,333,n,n,NA,4
32033985,zu des Vaterlandes besten,PP,Mercurius-1667,32033987,des Vaterlandes,NP,prae,334,n,n,NA,2
32034953,Des Fürsten Secundanten,NP,Mercurius-1667,32034952,Des Fürsten,NP,prae,335,n,n,NA,2
32034978,Des Hn. Obristen,NP,Mercurius-1667,32034977,Des Hn. Obristen,NP,prae,336,n,n,NA,3
32035337,vor I. P. H. Gesundheit,PP,Mercurius-1667,32035339,I. P. H.,NP,prae,337,n,n,NA,3
32036032,dieses Hertzogen Platz,NP,Mercurius-1667,32036031,dieses Hertzogen,NP,prae,338,n,n,NA,2
32036040,von des Königes Cammer,PP,Mercurius-1667,32036042,des Königes,NP,prae,339,n,n,NA,2
32036166,in der Landboten Stuben,PP,Mercurius-1667,32036169,der Landboten,NP,prae,340,n,n,NA,2
32036234,der Herrn Senatoren Vota,NP,Mercurius-1667,32036233,der Herrn Senatoren,NP,prae,341,n,n,NA,3
32036300,der Soldaten exorbitanten,NP,Mercurius-1667,32036299,der Soldaten,NP,prae,342,n,n,NA,2
32036309,des FeldHerrn Macht,NP,Mercurius-1667,32036308,des FeldHerrn,NP,prae,343,n,n,NA,2
32036514,des Herrn Isebrandts in Schweden angefangenes,NP,Mercurius-1667,32036513,des Herrn Isebrandts,NP,prae,344,j,n,NA,3
32036722,an besagter unsrer conföderirten Stadt Grentze,PP,Mercurius-1667,32036725,unsrer conföderirten Stadt,NP,prae,345,n,n,NA,3
32037304,zu solches Ortes Beschirmung,PP,Mercurius-1667,32037306,solches Ortes,NP,prae,346,n,n,NA,2
32037821,Die neuen Dinge begierige,NP,Mercurius-1667,32037824,neuen Dinge,NP,prae,347,n,n,NA,2
32038648,I. Hochmogenheiten Missive,NP,Mercurius-1667,32038647,I. Hochmogenheiten,NP,prae,348,n,n,NA,2
32038692,Des Schwed. Herrn Ambassadeurs Proposition,NP,Mercurius-1667,32038691,Des Schwed. Herrn Ambassadeurs,NP,prae,349,n,n,NA,4
32038914,zu dero Königl. Fr. Mutter,PP,Mercurius-1667,32038916,dero Königl. Fr.,NP,prae,350,n,n,NA,3
32038933,von I. M. der Käyserin Schwangerschafft,PP,Mercurius-1667,32038935,I. M. der Käyserin,NP,prae,351,n,n,NA,4
32038990,selbiger Crone gefährlichen Zustand,NP,Mercurius-1667,32038989,selbiger Crone,NP,prae,352,n,n,NA,2
32040698,der hochmögenden Herrn Staten Missiv,NP,Mercurius-1667,32040697,der hochmögenden Herrn Staten,NP,prae,353,n,n,NA,4
32040862,Auff des Königes von Engeland Brief,PP,Mercurius-1667,32040868,des Königes von Engeland,NP,prae,354,n,n,NA,4
32041896,I. K. M. von GroßBritannien gutes Hertze zum Frieden,NP,Mercurius-1667,32041895,I. K. M. von GroßBritannien,NP,prae,355,n,n,NA,5
32042014,selbiger Stadt Vestung,NP,Mercurius-1667,32042013,selbiger Stadt,NP,prae,356,n,n,NA,2
