tok	satz_id	graphtoken	syntoken_id	syntoken_tok_id	graphtoken_id	syntoken_belebtheit	graphtoken_pos	syntoken_lemma	satz_ambig	syntoken	graphtoken_lemma	syntoken_pos	graphtoken_initial	syntoken_ambig	graphtoken_orth	graphtoken_belebtheit	add_place	add_id	label_place	label_id	meta..doc	Year	Place	SENT_INT	upperCase	Animacy	Animacy3	LemmaFreq	LogFreq	Animacy6
Kalb	13003	Kalb	12605	6582	11157	tierisch	NN	kalb	false	Kalb	kalb	NN	K	false	upperInitial	tierisch	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	2	2	5	0.698970004336019	2
Sohns	13030	Sohns	12612	6619	11164	menschlich	NN	sohn	false	Sohns	sohn	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	68	1.83250891270624	3
wörtter	13030	wörtter	12615	6652	11167	abstrakt	NN	wort	false	wörtter	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	0	0	60	1.77815125038364	0
leute	13005	leute	12632	6729	11184	menschlich	NN	leute	false	leute	leute	NN	l	false	lowerCase	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	3	2	69	1.83884909073726	3
Taglohner	13007	Taglohner	12647	6813	11201	menschlich	NN	tagelöhner	false	Taglohner	tagelöhner	NN	T	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	1	0	3
Arbeider	13007	Arbeider	12649	6827	11203	menschlich	NN	arbeiter	false	Arbeider	arbeiter	NN	A	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	1	0	3
wortere	13031	wortere	12666	6917	11220	abstrakt	NN	wort	false	wortere	wort	NN	w	false	lowerCase	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	0	0	60	1.77815125038364	0
scheldungh	13031	scheldungh	12667	6930	11221	abstrakt	NN	scheltung	false	scheldungh	scheltung	NN	s	false	lowerCase	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	0	0	2	0.301029995663981	0
kindt	13034	kindt	12707	7189	11263	menschlich	NN	kind	false	kindt	kind	NN	k	false	lowerCase	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	3	2	113	2.05307844348342	3
Welt	13034	Welt	12716	7231	11272	konkret	NN	welt	false	Welt	welt	NN	W	false	upperInitial	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	1	1	15	1.17609125905568	1
mangell	13010	mangell	12725	7284	11282	abstrakt	NN	mangel	false	mangell	mangel	NN	m	false	lowerCase	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	0	0	1	0	0
Sohns	13012	Sohns	12734	7331	11291	menschlich	NN	sohn	false	Sohns	sohn	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	68	1.83250891270624	3
frauwe	13012	frauwe	12736	7346	11293	menschlich	NN	frau	false	frauwe	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	3	2	197	2.29446622616159	3
orth	13012	orth	12742	7382	11299	konkret	NN	ort	false	orth	ort	NN	o	false	lowerCase	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	1	1	32	1.50514997831991	1
Kindt	13012	Kindt	12747	7403	11304	menschlich	NN	kind	false	Kindt	kind	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	113	2.05307844348342	3
Tauff	13012	Tauff	12748	7413	11306	abstrakt	NN	taufe	false	Tauff	taufe	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	0	0	10	1	0
Kräm	13015	Kräm	12928	7527	11327	menschlich	NN	*	false	Kräm Moder	kram	NB	K	true	upperInitial	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	1	1	1	0	1
Moder	13015	Moder	12928	7527	11447	menschlich	NN	*	false	Kräm Moder	moder	NB	M	true	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	1	0	3
Bette	13015	Bette	12769	7544	11329	konkret	NN	bett	false	Bette	bett	NN	B	false	upperInitial	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	1	1	26	1.41497334797082	1
Kindt	13016	Kindt	12775	7578	11335	menschlich	NN	kind	false	Kindt	kind	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	113	2.05307844348342	3
mundt	13016	mundt	12779	7598	11339	konkret Körperteil	NN	mund	false	mundt	mund	NN	m	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	1	1	16	1.20411998265592	1
milch	13016	milch	12781	7609	11341	konkret	NN	milch	false	milch	milch	NN	m	false	lowerCase	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	1	1	24	1.38021124171161	1
bier	13016	bier	12782	7620	11342	konkret	NN	bier	false	bier	bier	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	1	1	25	1.39794000867204	1
Kindt	13018	Kindt	12798	7732	11358	menschlich	NN	kind	false	Kindt	kind	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	113	2.05307844348342	3
weldt	13018	weldt	11469	7781	11366	abstrakt	NN	welt	false	weldt	welt	NN	w	false	lowerCase	konkret	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	1	1	15	1.17609125905568	1
Tauff	13018	Tauff	12809	7812	11371	abstrakt	NN	taufe	false	Tauff	taufe	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	0	0	10	1	0
Arm	13019	Arm	12814	7838	11377	konkret Körperteil	NN	arm	false	Arm	arm	NN	A	false	upperInitial	konkret Körperteil	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	1	1	15	1.17609125905568	1
Iahr	13020	Iahr	12830	7910	11393	abstrakt Maß	NN	jahr	false	Iahr	jahr	NN	I	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	0	0	305	2.48429983934679	0
Kinder	13020	Kinder	11475	7919	11395	abstrakt	NN	kindertaufe	false	Kinder tauff	kind	NN	K	false	upperInitial	menschlich	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	1	3	2	113	2.05307844348342	3
tauff	13020	tauff	11475	7919	11396	abstrakt	NN	kindertaufe	false	Kinder tauff	taufe	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Ahaus1608	1608	Ahaus	TRUE	0	0	0	10	1	0
Flucht	37264	Flucht	36286	93	34865	abstrakt	NN	flucht	false	Flucht	flucht	NN	F	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	2	0.301029995663981	0
ratification	37264	ratification	36248	144	34821	abstrakt	NN	LAT	false	ratification	LAT	NN	r	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	10	1	0
quæstion	37264	quæstion	36321	173	34901	abstrakt	NN	LAT	false	quæstion	LAT	NN	q	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	10	1	0
Jahren	stjacobi	Jahren	36343	256	34924	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	305	2.48429983934679	0
kirchen	stjacobi	kirchen	37006	269	35660	konkret	NN	kirche	false	kirchen	kirche	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	20	1.30102999566398	1
tagh	stjacobi	tagh	37168	289	35620	abstrakt	NN	NAME	false	St. Jacobi tagh	tag	NE	t	true	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	117	2.06818586174616	0
frauw	stjacobi	frauw	35799	323	34340	menschlich	NN	frau	false	frauw	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	197	2.29446622616159	3
stuten	stjacobi	stuten	37207	422	35215	konkret	NN	*	false	stuten brei	stute	NN	s	false	lowerCase	tierisch	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	2	2	3	0.477121254719662	2
brei	stjacobi	brei	37207	422	34403	konkret	NN	*	false	stuten brei	brei	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	2	0.301029995663981	1
tage	stjacobi	tage	36561	442	35162	abstrakt Maß	NN	tag	false	tage	tag	NN	t	false	lowerCase	abstrakt Maß	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	117	2.06818586174616	0
knie	37254	knie	36956	516	35586	konkret Körperteil	NN	knie	false	knie	knie	NN	k	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	5	0.698970004336019	1
brust	37254	brust	36905	530	35531	konkret Körperteil	NN	brust	false	brust	brust	NN	b	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	3	0.477121254719662	1
kunst	37253	kunst	35912	618	34463	abstrakt	NN	kunst	false	kunst	kunst	NN	k	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	22	1.34242268082221	0
teuffelß	37236	teuffelß	36940	653	35567	übermenschlich Teufel	NN	teufel	false	teuffelß	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
Nahmen	37236	Nahmen	37029	662	35683	abstrakt	NN	name	false	Nahmen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	97	1.98677173426624	0
Gott	37236	Gott	35818	683	34360	übermenschlich positiv	NN	gott	false	Gott	gott	NN	G	false	upperInitial	übermenschlich positiv	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	189	2.27646180417324	4
teufel	37236	teufel	36439	737	35028	übermenschlich Teufel	NN	teufel	false	teufel	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
Junffer	37222	Junffer	36594	770	35196	menschlich	NN	jungfer	false	Junffer	jungfer	NN	J	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	4	0.602059991327962	3
bögelen	37222	bögelen	36704	782	35314	konkret	NN	ring	false	bögelen	ring	NN	b	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	2	0.301029995663981	1
Adel	37222	Adel	36165	802	34735	abstrakt	NN	adel	false	Adel	adel	NN	A	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	1	0	0
kleidern	37222	kleidern	37079	818	35738	konkret	NN	kleid	false	kleidern	kleid	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	23	1.36172783601759	1
goldgulden	37223	goldgulden	36325	867	34906	konkret	NN	goldgulden	true	goldgulden	goldgulden	NN	g	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	3	0.477121254719662	1
kuhdreck	37223	kuhdreck	36565	892	35167	konkret	NN	kuhdreck	true	kuhdreck	kuhdreck	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	1	0	1
Nahme	37224	Nahme	36983	914	35634	abstrakt	NN	name	false	Nahme	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	97	1.98677173426624	0
teufel	37224	teufel	36568	939	35170	übermenschlich Teufel	NE&lt;NN	teufel	false	teufel	teufel	NE&lt;NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
Natur	37225	Natur	35796	997	34336	abstrakt	NN	natur	true	Natur	natur	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	7	0.845098040014257	0
Teuffelß	37259	Teuffelß	37159	1018	34754	abstrakt	NN	teufelstanz	false	Teuffelß dantz	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	258	2.41161970596323	5
dantz	37259	dantz	37159	1018	34504	abstrakt	NN	teufelstanz	false	Teuffelß dantz	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	137	2.13672056715641	0
Eggen	37259	Eggen	37001	1050	35655	konkret	NN	egge	false	Eggen	egge	NN	E	false	upperInitial	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	1	1	2	0.301029995663981	1
donnerstage	37258	donnerstage	36783	1086	35402	abstrakt Maß	NN	donnerstag	false	donnerstage	donnerstag	NN	d	false	lowerCase	abstrakt Maß	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	5	0.698970004336019	0
Abent	37258	Abent	36274	1098	34852	konkret	NN	abend	false	Abent	abend	NN	A	false	upperInitial	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	1	1	22	1.34242268082221	1
Pott	37258	Pott	35993	1127	34551	konkret	NN	pott	false	Pott	pott	NN	P	false	upperInitial	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	1	1	9	0.954242509439325	1
materie	37258	materie	36467	1147	35058	konkret	NN	materie	false	materie	materie	NN	m	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	9	0.954242509439325	1
teuffelß	37258	teuffelß	35977	1159	34533	übermenschlich Teufel	NN	teufel	false	teuffelß	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
Nahmen	37258	Nahmen	36357	1168	34939	abstrakt	NN	name	false	Nahmen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	97	1.98677173426624	0
kopff	37258	kopff	36992	1183	35645	konkret Körperteil	NN	kopf	false	kopff	kopf	NN	k	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	35	1.54406804435028	1
krücken	37258	krücken	37009	1213	35663	konkret	NN	krücke	false	krücken	krücke	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	1	0	1
Teuffelß	37261	Teuffelß	37094	1278	34627	abstrakt	NN	teufelstanz	false	Teuffelß dantz	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	258	2.41161970596323	5
dantz	37261	dantz	37094	1278	35202	abstrakt	NN	teufelstanz	false	Teuffelß dantz	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	137	2.13672056715641	0
knotten	37261	knotten	37194	1309	34528	konkret	NN	*	false	knotten korffen linen	knoten	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	2	0.301029995663981	1
linen	37261	linen	37194	1309	34331	konkret	NN	*	false	knotten korffen linen	linie	NN	l	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	3	0.477121254719662	1
teüffelß	37261	teüffelß	35997	1361	34555	übermenschlich Teufel	NN	teufel	false	teüffelß	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
Nahmen	37261	Nahmen	36298	1370	34878	abstrakt	NN	name	false	Nahmen	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	97	1.98677173426624	0
Teuffel	37262	Teuffel	36225	1413	34798	übermenschlich Teufel	NN	teufel	false	Teuffel	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	258	2.41161970596323	5
schweppen	37262	schweppen	36250	1440	34823	konkret	NN	schweppe	false	schweppen	schweppe	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	2	0.301029995663981	1
teuffel	37263	teuffel	37008	1510	35662	übermenschlich Teufel	NN	teufel	false	teuffel	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
stuel	37263	stuel	36215	1539	34788	konkret	NN	stuhl	false	stuel	stuhl	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	9	0.954242509439325	1
schweppen	37256	schweppen	36082	1565	34648	konkret	NN	schweppe	false	schweppen	schweppe	NN	s	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	2	0.301029995663981	1
Teufelß	aufzählung	Teufelß	37215	1620	35101	abstrakt	NN	teufelstanz	false	Teufelß dantz	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	258	2.41161970596323	5
dantz	aufzählung	dantz	37215	1620	35112	abstrakt	NN	teufelstanz	false	Teufelß dantz	tanzen	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	7	0.845098040014257	0
Engel	aufzählung	Engel	35851	1690	34395	menschlich	NE&lt;NN	NAME	false	Engel	NAME	NE&lt;NN	E	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	37	1.56820172406699	3
Tochter	aufzählung	Tochter	35980	1759	34536	menschlich	NN	tochter	false	Tochter	tochter	NN	T	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	69	1.83884909073726	3
tantz	aufzählung	tantz	35958	1845	34512	abstrakt	NN	tanz	false	tantz	tanz	NN	t	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	137	2.13672056715641	0
sohn	aufzählung	sohn	36251	1873	34825	menschlich	NN	sohn	false	sohn	sohn	NN	s	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	68	1.83250891270624	3
kalb	aufzählung	kalb	36436	1902	35025	tierisch	NN	kalb	false	kalb	kalb	NN	k	false	lowerCase	tierisch	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	2	2	5	0.698970004336019	2
dantz	aufzählung	dantz	36276	1922	34854	abstrakt	NN	tanz	false	dantz	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	137	2.13672056715641	0
tochtern	aufzählung	tochtern	36273	2023	34851	menschlich	NN	tochter	false	tochtern	tochter	NN	t	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	69	1.83884909073726	3
Schwester	aufzählung	Schwester	36600	2081	35204	menschlich	NN	schwester	false	Schwester	schwester	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	23	1.36172783601759	3
tochter	aufzählung	tochter	36169	2123	34739	menschlich	NN	tochter	false	tochter	tochter	NN	t	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	69	1.83884909073726	3
Nahme	aufzählung	Nahme	36173	2170	34743	abstrakt	NN	name	false	Nahme	name	NN	N	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	97	1.98677173426624	0
Schwester	aufzählung	Schwester	36784	2194	35403	menschlich	NN	schwester	false	Schwester	schwester	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	23	1.36172783601759	3
kleideren	37281	kleideren	36396	2376	34983	konkret	NN	kleid	false	kleideren	kleid	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	23	1.36172783601759	1
dantz	37281	dantz	35913	2392	34464	konkret	NN	tanz	false	dantz	tanz	NN	d	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	137	2.13672056715641	1
Spielman	37260	Spielman	36965	2451	35600	menschlich	NN	spielmann	false	Spielman	spielmann	NN	S	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	1	0	3
Engel	37276	Engel	35907	2485	34458	menschlich	NE&lt;NN	NAME	false	Engel	NAME	NE&lt;NN	E	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	37	1.56820172406699	3
leüchtere	37276	leüchtere	36212	2521	34785	konkret	NN	leuchter	false	leüchtere	leuchter	NN	l	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	4	0.602059991327962	1
kop	37277	kop	36519	2558	35117	konkret Körperteil	NN	kopf	false	kop	kopf	NN	k	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	35	1.54406804435028	1
wulffe	37278	wulffe	37119	2618	35609	menschlich	NN	werwolf	false	wehr- wulffe	wolf	NN	w	false	lowerCase	tierisch	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	2	2	10	1	2
gurtel	37278	gurtel	36958	2638	35588	konkret	NN	gürtel	false	gurtel	gürtel	NN	g	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	7	0.845098040014257	1
teuffelß	37279	teuffelß	37217	2681	34619	abstrakt	NN	teufelskunst	false	teuffelß kunst	teufel	NN	t	false	lowerCase	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	4	2	258	2.41161970596323	5
kunst	37279	kunst	37217	2681	35060	abstrakt	NN	teufelskunst	false	teuffelß kunst	kunst	NN	k	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	22	1.34242268082221	0
fercken	37279	fercken	36425	2732	35013	tierisch	NN	ferkel	false	fercken	ferkel	NN	f	false	lowerCase	tierisch	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	2	2	5	0.698970004336019	2
Teufelß	37279	Teufelß	37156	2755	34645	konkret	NN	teufelskraut	false	Teufelß kraut	teufel	NN	T	false	upperInitial	übermenschlich Teufel	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	4	2	258	2.41161970596323	5
kraut	37279	kraut	37156	2755	34860	konkret	NN	teufelskraut	false	Teufelß kraut	kraut	NN	k	false	lowerCase	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	26	1.41497334797082	1
Jahren	37279	Jahren	36740	2775	35356	abstrakt Maß	NN	jahr	false	Jahren	jahr	NN	J	false	upperInitial	abstrakt Maß	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	305	2.48429983934679	0
Teuffelßdantz	teufelstanz	Teuffelßdantz	36963	2805	35594	abstrakt	NN	teufelstanz	false	Teuffelßdantz	teufelstanz	NN	T	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	3	0.477121254719662	0
frauwen	teufelstanz	frauwen	36271	2912	34849	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	197	2.29446622616159	3
dochter	teufelstanz	dochter	NA	NA	34884	NA	NN	NA	false	NA	tochter	NA	d	NA	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	69	1.83884909073726	3
frauwen	teufelstanz	frauwen	35908	3015	34459	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	197	2.29446622616159	3
Tochter	teufelstanz	Tochter	36244	3054	34817	menschlich	NN	tochter	false	Tochter	tochter	NN	T	false	upperInitial	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	3	2	69	1.83884909073726	3
frauwen	teufelstanz	frauwen	36316	3134	34896	menschlich	NN	frau	false	frauwen	frau	NN	f	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	197	2.29446622616159	3
weib	37275	weib	36004	3180	34562	menschlich	NN	weib	false	weib	weib	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	130	2.11394335230684	3
wehrwulffin	37275	wehrwulffin	36322	3193	34902	menschlich	NN	werwolf	false	wehrwulffin	werwolf	NN	w	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	1	0	3
stert	37270	stert	36272	3230	34850	konkret Körperteil	NN	stert	false	stert	stert	NN	s	false	lowerCase	konkret Körperteil	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	1	1	1	0	1
dantz	37269	dantz	37157	3242	35647	konkret	NN	*	false	dantz Leine	tanz	NN	d	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	137	2.13672056715641	0
Leine	37269	Leine	37157	3242	34305	konkret	NN	*	false	dantz Leine	leine	NN	L	false	upperInitial	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	1	1	1	0	1
Galgen	37269	Galgen	36988	3285	35641	konkret	NN	galgen	false	Galgen	galgen	NN	G	false	upperInitial	konkret	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	1	1	4	0.602059991327962	1
Jahrs	37272	Jahrs	37090	3338	35750	abstrakt	NN	jahr	false	Jahrs	jahr	NN	J	false	upperInitial	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	1	0	0	305	2.48429983934679	0
gerücht	37268	gerücht	37169	3709	34310	abstrakt	NN	*	false	Zau- ber gerücht	gerücht	NN	g	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	10	1	0
selb	37287	selb	35883	4145	34432	menschlich	NN	selb	false	selb	selb	NN	s	false	lowerCase	menschlich	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	3	2	4	0.602059991327962	3
folter	37286	folter	35757	5039	34291	abstrakt	NN	foltern	false	folter	foltern	NN	f	false	lowerCase	abstrakt	NA	NA	NA	NA	Alme1630	1630	Alme	TRUE	0	0	0	3	0.477121254719662	0
